Age,Activity,Value,Time,datetime,Time_lag,Density
65 anni e più,lavoro retribuito,8.399999999999999,15:40:00,15:40:00,15:00:00,0.014452856159669646
65 anni e più,lavoro retribuito,6.1499999999999995,15:50:00,15:50:00,15:10:00,0.010581555402615277
65 anni e più,lavoro retribuito,6.24,16:00:00,16:00:00,15:20:00,0.010736407432897454
65 anni e più,lavoro retribuito,6.720000000000001,16:10:00,16:10:00,15:30:00,0.011562284927735719
65 anni e più,lavoro retribuito,6.56,16:20:00,16:20:00,15:40:00,0.011286992429456296
65 anni e più,lavoro retribuito,8.32,16:30:00,16:30:00,15:50:00,0.014315209910529937
65 anni e più,lavoro retribuito,15.040000000000001,16:40:00,16:40:00,16:00:00,0.025877494838265656
65 anni e più,lavoro retribuito,9.28,16:50:00,16:50:00,16:10:00,0.01596696490020647
65 anni e più,lavoro retribuito,7.949999999999999,17:00:00,17:00:00,16:20:00,0.013678596008258773
65 anni e più,lavoro retribuito,8.850000000000001,17:10:00,17:10:00,16:30:00,0.015227116311080525
65 anni e più,lavoro retribuito,7.6499999999999995,17:20:00,17:20:00,16:40:00,0.013162422573984856
65 anni e più,lavoro retribuito,9.149999999999999,17:30:00,17:30:00,16:50:00,0.015743289745354435
65 anni e più,lavoro retribuito,14.850000000000001,17:40:00,17:40:00,17:00:00,0.025550584996558844
65 anni e più,lavoro retribuito,9.45,17:50:00,17:50:00,17:10:00,0.016259463179628352
65 anni e più,lavoro retribuito,7.199999999999999,18:00:00,18:00:00,17:20:00,0.012388162422573982
65 anni e più,lavoro retribuito,8.04,18:10:00,18:10:00,17:30:00,0.013833448038540946
65 anni e più,lavoro retribuito,6.6,18:20:00,18:20:00,17:40:00,0.011355815554026151
65 anni e più,lavoro retribuito,7.4,18:30:00,18:30:00,17:50:00,0.012732278045423262
65 anni e più,lavoro retribuito,9.0,18:40:00,18:40:00,18:00:00,0.01548520302821748
65 anni e più,lavoro retribuito,6.39,18:50:00,18:50:00,18:10:00,0.01099449415003441
65 anni e più,lavoro retribuito,4.55,19:00:00,19:00:00,18:20:00,0.00782863041982106
65 anni e più,lavoro retribuito,4.83,19:10:00,19:10:00,18:30:00,0.008310392291810048
65 anni e più,lavoro retribuito,4.34,19:20:00,19:20:00,18:40:00,0.007467309015829318
65 anni e più,lavoro retribuito,3.7,19:30:00,19:30:00,18:50:00,0.006366139022711631
65 anni e più,lavoro retribuito,3.7200000000000006,19:40:00,19:40:00,19:00:00,0.0064005505849965595
65 anni e più,lavoro retribuito,2.16,19:50:00,19:50:00,19:10:00,0.0037164487267721956
65 anni e più,lavoro retribuito,0.9199999999999999,20:00:00,20:00:00,19:20:00,0.0015829318651066756
65 anni e più,lavoro retribuito,0.8400000000000001,20:10:00,20:10:00,19:30:00,0.0014452856159669649
65 anni e più,lavoro retribuito,0.7400000000000001,20:20:00,20:20:00,19:40:00,0.0012732278045423262
65 anni e più,lavoro retribuito,0.37000000000000005,20:30:00,20:30:00,19:50:00,0.0006366139022711631
65 anni e più,lavoro retribuito,0.41,20:40:00,20:40:00,20:00:00,0.0007054370268410185
65 anni e più,lavoro retribuito,0.27,20:50:00,20:50:00,20:10:00,0.00046455609084652445
65 anni e più,lavoro retribuito,0.45999999999999996,21:00:00,21:00:00,20:20:00,0.0007914659325533378
65 anni e più,lavoro retribuito,0.4,21:10:00,21:10:00,20:30:00,0.0006882312456985547
65 anni e più,lavoro retribuito,0.30000000000000004,21:20:00,21:20:00,20:40:00,0.0005161734342739161
65 anni e più,lavoro retribuito,0.34,21:30:00,21:30:00,20:50:00,0.0005849965588437715
65 anni e più,lavoro retribuito,0.45999999999999996,21:40:00,21:40:00,21:00:00,0.0007914659325533378
65 anni e più,lavoro retribuito,0.32000000000000006,21:50:00,21:50:00,21:10:00,0.0005505849965588438
65 anni e più,lavoro retribuito,0.26,22:00:00,22:00:00,21:20:00,0.0004473503097040605
65 anni e più,lavoro retribuito,0.24,22:10:00,22:10:00,21:30:00,0.0004129387474191328
65 anni e più,lavoro retribuito,0.22000000000000003,22:20:00,22:20:00,21:40:00,0.0003785271851342051
65 anni e più,lavoro retribuito,0.27999999999999997,22:30:00,22:30:00,21:50:00,0.0004817618719889882
65 anni e più,lavoro retribuito,0.36000000000000004,22:40:00,22:40:00,22:00:00,0.0006194081211286993
65 anni e più,lavoro retribuito,0.30000000000000004,22:50:00,22:50:00,22:10:00,0.0005161734342739161
65 anni e più,lavoro retribuito,0.15000000000000002,23:00:00,23:00:00,22:20:00,0.00025808671713695803
65 anni e più,lavoro retribuito,0.13,23:10:00,23:10:00,22:30:00,0.00022367515485203026
65 anni e più,tempo libero,0.08000000000000002,06:00:00,06:00:00,05:20:00,4.249361002339274e-06
65 anni e più,tempo libero,0.24,06:10:00,06:10:00,05:30:00,1.2748083007017818e-05
65 anni e più,tempo libero,0.15000000000000002,06:20:00,06:20:00,05:40:00,7.967551879386139e-06
65 anni e più,tempo libero,0.4,06:30:00,06:30:00,05:50:00,2.1246805011696368e-05
65 anni e più,tempo libero,0.75,06:40:00,06:40:00,06:00:00,3.9837759396930686e-05
65 anni e più,tempo libero,0.84,06:50:00,06:50:00,06:10:00,4.4618290524562366e-05
65 anni e più,tempo libero,2.05,07:00:00,07:00:00,06:20:00,0.00010888987568494386
65 anni e più,tempo libero,1.92,07:10:00,07:10:00,06:30:00,0.00010198466405614254
65 anni e più,tempo libero,3.3,07:20:00,07:20:00,06:40:00,0.000175286141346495
65 anni e più,tempo libero,6.03,07:30:00,07:30:00,06:50:00,0.0003202955855513227
65 anni e più,tempo libero,8.91,07:40:00,07:40:00,07:00:00,0.00047327258163553656
65 anni e più,tempo libero,8.1,07:50:00,07:50:00,07:10:00,0.00043024780148685136
65 anni e più,tempo libero,13.92,08:00:00,08:00:00,07:20:00,0.0007393888144070336
65 anni e più,tempo libero,21.419999999999998,08:10:00,08:10:00,07:30:00,0.0011377664083763402
65 anni e più,tempo libero,28.0,08:20:00,08:20:00,07:40:00,0.0014872763508187456
65 anni e più,tempo libero,40.77,08:30:00,08:30:00,07:50:00,0.0021655806008171524
65 anni e più,tempo libero,67.24,08:40:00,08:40:00,08:00:00,0.0035715879224661588
65 anni e più,tempo libero,64.08,08:50:00,08:50:00,08:10:00,0.003403738162873758
65 anni e più,tempo libero,84.05,09:00:00,09:00:00,08:20:00,0.004464484903082698
65 anni e più,tempo libero,112.0,09:10:00,09:10:00,08:30:00,0.0059491054032749825
65 anni e più,tempo libero,103.63,09:20:00,09:20:00,08:40:00,0.005504516008405236
65 anni e più,tempo libero,161.04,09:30:00,09:30:00,08:50:00,0.008553963697708956
65 anni e più,tempo libero,266.02000000000004,09:40:00,09:40:00,09:00:00,0.01413018767302867
65 anni e più,tempo libero,196.51999999999998,09:50:00,09:50:00,09:10:00,0.010438555302246423
65 anni e più,tempo libero,231.0,10:00:00,10:00:00,09:20:00,0.012270029894254651
65 anni e più,tempo libero,256.75,10:10:00,10:10:00,09:30:00,0.013637792966882605
65 anni e più,tempo libero,245.52,10:20:00,10:20:00,09:40:00,0.01304128891617923
65 anni e più,tempo libero,363.59,10:30:00,10:30:00,09:50:00,0.019312814585506703
65 anni e più,tempo libero,594.95,10:40:00,10:40:00,10:00:00,0.031601966604271885
65 anni e più,tempo libero,305.76,10:50:00,10:50:00,10:10:00,0.0162410577509407
65 anni e più,tempo libero,252.58,11:00:00,11:00:00,10:20:00,0.01341629502463567
65 anni e più,tempo libero,283.14,11:10:00,11:10:00,10:30:00,0.015039550927529271
65 anni e più,tempo libero,246.83999999999997,11:20:00,11:20:00,10:40:00,0.013111403372717826
65 anni e più,tempo libero,325.24,11:30:00,11:30:00,10:50:00,0.017275777155010316
65 anni e più,tempo libero,433.07,11:40:00,11:40:00,11:00:00,0.02300338461603836
65 anni e più,tempo libero,234.33,11:50:00,11:50:00,11:10:00,0.012446909545977025
65 anni e più,tempo libero,185.0,12:00:00,12:00:00,11:20:00,0.00982664731790957
65 anni e più,tempo libero,189.54,12:10:00,12:10:00,11:30:00,0.010067798554792323
65 anni e più,tempo libero,162.79,12:20:00,12:20:00,11:40:00,0.008646918469635128
65 anni e più,tempo libero,184.0,12:30:00,12:30:00,11:50:00,0.009773530305380328
65 anni e più,tempo libero,205.02,12:40:00,12:40:00,12:00:00,0.010890049908744972
65 anni e più,tempo libero,125.11999999999999,12:50:00,12:50:00,12:10:00,0.006646000607658622
65 anni e più,tempo libero,129.92,13:00:00,13:00:00,12:20:00,0.006900962267798979
65 anni e più,tempo libero,143.84,13:10:00,13:10:00,12:30:00,0.007640351082206013
65 anni e più,tempo libero,139.88,13:20:00,13:20:00,12:40:00,0.007430007712590218
65 anni e più,tempo libero,153.86,13:30:00,13:30:00,12:50:00,0.008172583547749008
65 anni e più,tempo libero,143.5,13:40:00,13:40:00,13:00:00,0.007622291297946071
65 anni e più,tempo libero,99.32000000000001,13:50:00,13:50:00,13:10:00,0.005275581684404208
65 anni e più,tempo libero,106.92000000000002,14:00:00,14:00:00,13:20:00,0.005679270979626439
65 anni e più,tempo libero,103.4,14:10:00,14:10:00,13:30:00,0.005492299095523511
65 anni e più,tempo libero,85.76,14:20:00,14:20:00,13:40:00,0.004555314994507701
65 anni e più,tempo libero,83.55000000000001,14:30:00,14:30:00,13:50:00,0.004437926396818079
65 anni e più,tempo libero,149.24,14:40:00,14:40:00,14:00:00,0.007927182949863915
65 anni e più,tempo libero,116.6,14:50:00,14:50:00,14:10:00,0.00619344366090949
65 anni e più,tempo libero,135.6,15:00:00,15:00:00,14:20:00,0.007202666898965067
65 anni e più,tempo libero,117.6,15:10:00,15:10:00,14:30:00,0.006246560673438731
65 anni e più,tempo libero,102.67999999999999,15:20:00,15:20:00,14:40:00,0.0054540548465024565
65 anni e più,tempo libero,133.10000000000002,15:30:00,15:30:00,14:50:00,0.007069874367641967
65 anni e più,tempo libero,364.79999999999995,15:40:00,15:40:00,15:00:00,0.019377086170667083
65 anni e più,tempo libero,245.17999999999998,15:50:00,15:50:00,15:10:00,0.013023229131919285
65 anni e più,tempo libero,209.82,16:00:00,16:00:00,15:20:00,0.011145011568885328
65 anni e più,tempo libero,243.18,16:10:00,16:10:00,15:30:00,0.012916995106860805
65 anni e più,tempo libero,245.17999999999998,16:20:00,16:20:00,15:40:00,0.013023229131919285
65 anni e più,tempo libero,317.72,16:30:00,16:30:00,15:50:00,0.016876337220790426
65 anni e più,tempo libero,587.5,16:40:00,16:40:00,16:00:00,0.031206244860929037
65 anni e più,tempo libero,363.08,16:50:00,16:50:00,16:10:00,0.01928572490911679
65 anni e più,tempo libero,313.76,17:00:00,17:00:00,16:20:00,0.016665993851174628
65 anni e più,tempo libero,368.75,17:10:00,17:10:00,16:30:00,0.019586898370157587
65 anni e più,tempo libero,327.42,17:20:00,17:20:00,16:40:00,0.01739157224232406
65 anni e più,tempo libero,394.67,17:30:00,17:30:00,16:50:00,0.02096369133491551
65 anni e più,tempo libero,651.42,17:40:00,17:40:00,17:00:00,0.034601484301798116
65 anni e più,tempo libero,404.46,17:50:00,17:50:00,17:10:00,0.021483706887576778
65 anni e più,tempo libero,348.0,18:00:00,18:00:00,17:20:00,0.018484720360175837
65 anni e più,tempo libero,395.3,18:10:00,18:10:00,17:30:00,0.020997155052808934
65 anni e più,tempo libero,319.55,18:20:00,18:20:00,17:40:00,0.016973541353718934
65 anni e più,tempo libero,403.3,18:30:00,18:30:00,17:50:00,0.02142209115304286
65 anni e più,tempo libero,529.0,18:40:00,18:40:00,18:00:00,0.028098899627968445
65 anni e più,tempo libero,342.22,18:50:00,18:50:00,18:10:00,0.018177704027756827
65 anni e più,tempo libero,221.0,19:00:00,19:00:00,18:20:00,0.011738859768962242
65 anni e più,tempo libero,242.88000000000002,19:10:00,19:10:00,18:30:00,0.012901060003102035
65 anni e più,tempo libero,208.94000000000003,19:20:00,19:20:00,18:40:00,0.011098268597859598
65 anni e più,tempo libero,235.32000000000002,19:30:00,19:30:00,18:50:00,0.012499495388380973
65 anni e più,tempo libero,295.74,19:40:00,19:40:00,19:00:00,0.015708825285397708
65 anni e più,tempo libero,169.02,19:50:00,19:50:00,19:10:00,0.0089778374576923
65 anni e più,tempo libero,155.93999999999997,20:00:00,20:00:00,19:20:00,0.008283066933809827
65 anni e più,tempo libero,153.3,20:10:00,20:10:00,19:30:00,0.008142838020732632
65 anni e più,tempo libero,144.3,20:20:00,20:20:00,19:40:00,0.007664784907969464
65 anni e più,tempo libero,164.65,20:30:00,20:30:00,19:50:00,0.008745716112939516
65 anni e più,tempo libero,199.26,20:40:00,20:40:00,20:00:00,0.010584095916576544
65 anni e più,tempo libero,138.78,20:50:00,20:50:00,20:10:00,0.007371578998808054
65 anni e più,tempo libero,141.91,21:00:00,21:00:00,20:20:00,0.007537835248024578
65 anni e più,tempo libero,130.2,21:10:00,21:10:00,20:30:00,0.0069158350313071664
65 anni e più,tempo libero,101.39999999999999,21:20:00,21:20:00,20:40:00,0.0053860650704650286
65 anni e più,tempo libero,115.94,21:30:00,21:30:00,20:50:00,0.006158386432640191
65 anni e più,tempo libero,156.62999999999997,21:40:00,21:40:00,21:00:00,0.008319717672455002
65 anni e più,tempo libero,103.52000000000001,21:50:00,21:50:00,21:10:00,0.00549867313702702
65 anni e più,tempo libero,63.18000000000001,22:00:00,22:00:00,21:20:00,0.0033559328515974413
65 anni e più,tempo libero,58.199999999999996,22:10:00,22:10:00,21:30:00,0.003091410129201821
65 anni e più,tempo libero,51.260000000000005,22:20:00,22:20:00,21:40:00,0.0027227780622488896
65 anni e più,tempo libero,59.35999999999999,22:30:00,22:30:00,21:50:00,0.0031530258637357403
