id_amat,nome
15845,Via E.De Marchi altezza P.za Greco
15847,Via De Marchi prima di via S.Rafael delle Ande
15848,Via E.De Marchi altezza P.za Greco
15849,Via dell' Innovazione dopo Via Figini
15850,V.le dell' Innovazione dopo via Emanueli
15851,Via dell' Innovazione prima di via Beccaro
15852,Via Picasso dopo Via Risorgimento
15853,Via De Ponti dopo di via Frova
15857,Via De Sanctis fronte civ. 5
15859,Via S.Martino dopo via Rimembranze
15860,Via De Ponti prima via Risorgimento
15861,Via Guardi  prima di via Risorgimento
15862,Sesto F.S.
15863,Via Monte Ortigara prima di via Pasubio
15864,Via Monte Ortigara dopo Via Parini
15865,Via M.Musu dopo Via 25 Aprile
15873,Anassagora
15874,Via Tremelloni dopo Via Anassagora
15877,Via 1 Maggio prima di Via M.Ortigara
15878,Via M.te Ortigara prima di Via Frova
15879,Via Frova dopo Via 25 Aprile
15880,Via della Liberta' prima di Via Cantore
15881,Via Gorki dopo Monfalcone
15882,Via Gorki altezza Ospedale Bassini
15883,V.le F.Testi altezza Centro scolastico
15884,V.le F.Testi prima di via Clerici
15885,V.le F.Testi dopo  via Clerici
15886,V.le F.Testi altezza Centro scolastico
15887,Via Gorki altezza Ospedale Bassini
15888,Via Gorky prima di Via Monfalcone
15889,Via della Liberta' prima di Via Brambilla
15890,Via Frova prima di Via 25 Aprile
15891,Via Dell' Innovazione fronte Teatro Arcimboldi
15893,Via della Liberta'  altezza P.za Gramsci
15894,V.le F.Testi (altezza Torretta)
15895,V.le F.Testi  (altezza Torretta)
15896,Via della Liberta' altezza P.za Gramsci
15900,Via Gorky altezza Ospedale Bassini
15904,Via Battisti prima di N.Sauro
15905,Via Comasina prima di P.za Abbagnano
15906,Via Gramsci dopo della S.S. 35 dei Giovi
15907,Via Gramsci dopo Via Bellini
15908,Via L.da Vinci dopo Via N.Sauro
15909,Via L. Da Vinci prima di Via 24 Maggio
15910,Via Diaz prima di Via De Sanctis
15919,Via Martinelli prima di Via Della Liberta'
15920,Via Dei Fiori prima di Via Sormani
15921,Via Sauro dopo di Via L. da Vinci
15922,Via Filzi dopo di Via Adda
15925,Via Sauro dopo Via Adda
15926,Via Frova prima di Via Monte Ortigara
15928,Via Chiese dopo Via P.e A. Pirelli
15929,Via P.e A. Pirelli dopo Via Chiese
15930,Via Stamira D'Ancona dopo P.za Sesia
15931,Via dell'Innovazione prima di Via Temolo
15932,Via 24 Maggio civ. 105 prima di Via Pier della Francesca
15934,Via Beccaro prima di Via Dell' Innovazione
15936,Via Carducci prima di Via Bergomi
15938,Via M.Santo prima di via Gran Sasso
15939,Via Brunelleschi dopo Via Bernini
15957,Via Magenta prima di via Matteotti
15959,Via Camaldoli fc 64 prima di via Rilke
15961,V.le Brianza dopo Via Venini
15967,Via Camaldoli dopo via Rilke
15969,Via Radaelli dopo Via Cassanese
15972,Via della Solidarieta' dopo Via Cooperazione
15973,Via Togliatti dopo Via Garibaldi
15974,Via Togliatti dopo Via Turati
15975,Via Della Solidarieta' prima di Via Cooperazione
15989,Via Cassanese dopo Via Trombetta
16001,Via Modignani dopo Via Roma
16012,Via Amendola dopo Via Olgetta
16013,Via Amendola prima di Via Nenni
16014,Via Cassanese prima di Via Fermi
16032,Via Zandonai prima di P.za Puccini
16033,Via F.Coppi dopo Via Roma
16035,"Via Mantegna, 1"
16036,Via Mantegna in corrispondenza del Supermercato
16037,Via Degli Alpini palo luce 1543
16038,Via degli Alpini palo luce 1542
16039,Via Noale fr. 20 dopo Via Cusago
16041,P.le Stazione Rho-Fiera FS M1
16042,Via A. da Giussano prima di Via Cilea
16043,Via Bramante prima di Via Alberti
16044,Via Bramante dopo Via Alberti
16045,Via Guardi prima di Via Togliatti
16046,Via Togliatti prima di Via Guardi
16047,Via Togliatti dopo Via XXV Aprile
16048,Via Togliatti prima di Via Monte Ortigara
16049,Via Tiziano dopo Via Primavera
16050,Via Tiziano dopo Via Marconi
16051,Via Alberti dopo Via Brunelleschi
16052,Via Alberti prima di Via Luini
16053,Via L. Galvani prima di Via F.Filzi
16057,Via Pecchio prima di V.le Abruzzi
16058,P.za F. Giustino dopo Via V. da Seregno
16071,"Via S.Vigilio, altezza Osp. S. Paolo (Pronto Soccorso)"
16072,Via Albarelle prima di Via Aspromonte
16073,Via Sordello prima Via Bonfadini
16074,Via G.Manzu' prima di Via Cascella
16075,Via Pizzolpasso prima di Via Manzu'
16076,Via Pizzolpasso dopo Via Del Futurismo
16077,Via M.te Penice prima di Via Pizzolpasso
16078,Via Russolo prima di Rogoredo FS (Sud)
16079,Via Sordello dopo Via Bonfadini
16080,Via G. Manzu' dopo Via Cascella
16081,Via Manzu' prima di Via Pizzolpasso
16083,Via Pizzolpasso prima di Via del Futurismo
16084,Via Del Liri prima di V.le Ungheria
16085,Via Rogoredo prima di via M.te Popera
16088,Via San Mirocle dopo Via Pizzolpasso
16089,Via San Mirocle prima di via San Venerio
16090,Via San Venerio prima di via Medea
16091,Via Pascoli dopo P.za Carlo Erba
16092,Parcheggio dietro la stazione di Lambrate dopo P.za Monte Titano
16094,Via Zubiani dopo via Beneffattori dell' Ospedale
16095,Via Copernico dopo Via Giordano
16096,Via Copernico prima di Via Giordano
16097,Via Copernico prima di Via Lincoln
16098,Via Copernico dopo Via Lincoln
16099,Via De Vizzi Vigan? civ.12
16100,Via De Vizzi Vigan? fronte civ.12
16110,Via Biagi prima di Via Bettola
16111,"Via Valtellina, 80 prima di Via F.lli Bandiera"
16112,"V.le Gramsci, 820 dopo Cavalcavia Vulcano"
16113,V.le Gramsci prima di Cavalcavia Vulcano
16114,"V.le Gramsci, 694 altezza L.go Levrino"
16121,Via Lombardia fronte Via Bracciano
16122,Via Lombardia prima di Via Bracciano
16123,Via Lombardia prima di Via Trasimeno
16124,Via Lombardia fronte Via Trasimeno
16125,Via Lombardia dopo Via Basilicata
16126,Via Lombardia prima di Via Basilicata
16127,Via Basilicata dopo Via Toscana
16128,Via Basilicata prima di Via Toscana
16129,Via Bezzecca prima di Via Pellico
16130,Via Bezzecca dopo Via Pellico
16131,Via Pellico prima di Via Della Vittoria
16132,Via Manara prima di Via Pellico
16133,Via Volturno prima di Via Giotto
16134,Via Volturno dopo Via Bezzecca
16135,Via Volturno dopo Via Toscana
16136,Via Volturno prima di Via Toscana
16137,Via Volturno prima di Via Po
16138,Via Volturno dopo Via Po
16139,Via Giotto dopo Via Liberazione
16140,Via Giotto prima di Via Liberazione
16141,Via Della Liberazione dopo Via Del Tecchione
16142,Via Della Liberazione prima di Via Del Tecchione
16143,Via Della Liberazione fronte Via Bergamo
16144,Via Liberazione dopo Via Bergamo
16145,Via Grandi dopo Via per Civesio
16146,Via Grandi prima di Via per Civesio
16149,Via Morandi dopo P.za Tevere
16150,Via Morandi prima di P.za Tevere
16151,Via Morandi dopo Via Pascoli
16152,Via Morandi dopo Via Pascoli
16153,Via Morandi dopo Via Europa (Ospedale)
16154,Via Europa dopo Via Morandi (Ospedale)
16157,Via Europa altezza P.za Dalla Chiesa
16158,Via Europa altezza P.za Dalla Chiesa
16159,Via Martiri di Cefalonia prima di Via Gramsci
16160,Via Martiri di Cefalonia dopo Via Gramsci
16162,P.le Stz S. Donato M3
16163,Strada Statale 415 Paullese prima di Via Spilamberto
16164,Strada Statale 415 Paullese dopo Via Maritano
16165,Via Di Vittorio dopo Via Liberazione
16166,Via F.lli Cervi prima di Via Padre Pio
16167,Via Grandi dopo Via L. da Vinci
16168,Via Grandi prima di Via L. da Vinci
16169,Via Grandi dopo Via Magenta
16170,Via F.lli Cervi dopo Via Padre Pio
16171,Via Di Vittorio dopo Via 1? Maggio
16172,"Via Di Vittorio, 7 prima di Via Venticinuque Aprile"
16173,Via F.lli Bandiera dopo Via 4 Novembre
16174,Via Nazario Sauro prima di Via F.lli Rosselli
16175,Via Turati fronte Via Curiel
16176,Via della Resistenza prima di Via Nenni
16177,Via della Resistenza dopo Via Ponchielli
16178,Via della Resistenza fronte Via Galilei
16179,Via XXV Aprile prima di Via Aldo Moro
16180,Via XXV Aprile prima di Via Giovanni XXIII
16181,Via Monti dopo Via Leopardi
16182,Via Quasimodo fronte Via Ungaretti
16184,Via Di Vittorio dopo Via Milano
16185,Via Di Vittorio prima di Via della Liberazione
16186,Via Maritano prima del Rondo delle Ricerche
16187,V.le De Gasperi dopo Via Cupello
16188,V.le De Gasperi dopo Via Vasto
16189,V.le De Gasperi prima di Via Martiri di Cefalonia
16190,V.le De Gasperi altezza Palazzo Uffici
16191,V.le De Gasperi dopo Via Agadir (scuole)
16192,V.le De Gasperi dopo Via Spilamberto
16193,Via Triulziana dopo Via dei Tigli
16194,Via Marignano retro P.le Stz S.Donato M3
16195,Via Fabiani prima di V.le De Gasperi
16196,V.le De Gasperi prima di Via Emilia
16197,Via Triulziana prima di Via Tigli
16198,V.le De Gasperi fronte Via Spilamberto
16199,V.le De Gasperi prima di Via Agadir (scuole)
16200,V.le De Gasperi altezza Palazzo Uffici
16201,V.le De Gasperi dopo Via Martiri di Cefalonia
16202,V.le De Gasperi prima di Via Vasto
16203,V.le De Gasperi fronte Via Cupello
16204,Via Maritano dopo Rond? delle Ricerche
16205,Via XXV Aprile prima di Via Aldo Moro
16206,Via XXV Aprile prima di Via Marconi
16207,Via della Resistenza dopo Via Galilei
16208,Via della Resistenza dopo Via Leonardo da Vinci
16209,Via della Resistenza fronte Via Nenni
16210,Via Turati dopo Via Curiel
16211,Via Di Vittorio dopo Via XXV Aprile
16212,Strada Statale 415 Paullese prima di Via Maritano
16213,Strada Statale 415 Paullese dopo Via Spilamberto
16214,Via Volturno alt. Cimitero
16216,Via Civesio prima di Via Don Minzoni
16217,Via Civesio dopo Via Don Minzoni
16218,Via Martiri di Cefalonia dopo Via Europa
16226,Via Martiri di Cefalonia dopo V.le De Gasperi
16227,Via Martiri di Cefalonia prima di Via Europa
16228,Via Marignano retro Stazione S.Donato M3
16229,V.le De Gasperi altezza P.za S.Barbara
16230,Via Maritano dopo V.le Europa (Ospedale)
16231,Via per Monticello dopo Via Maritano
16232,Via per Monticello prima di Via Leopardi
16233,Via per Monticello prima della Strada per Bolgiano
16234,Via Risorgimento Prima di Via Goldoni
16235,"Via della Repubblica, 19"
16236,Via della Repubblica prima di Via De Nicola
16237,Via De Nicola prima di Via Cavour
16238,Via Cavour dopo Via Polo
16239,Via Cavour prima di Via Manzoni
16240,Via Nisoli dopo Via Campoverde
16241,Via dei Giganti prima di Via Brigate Partigiane
16242,Via Gorki prima di Via Bixio
16243,Via Gorki prima di Via Corridoni
16244,Via Gorki dopo Via Cascina Carlotta
16245,Via Cechov dopo Via Tolstoi
16246,Via Cechov prima di Via della Pace
16247,Via della Pace prima della Via Emilia
16248,Via Tolstoi dopo Via Emilia
16249,Via Tolstoi prima di Via Cechov
16250,Via Gorki prima di Via Cascina Carlotta
16251,Via Gorki dopo Via Corridoni
16252,Via Gorki dopo Via Bixio
16253,Via dei Giganti dopo Via Brigate Partigiane
16254,Via Campoverde fronte Via Nisoli
16255,Via Cavour dopo Via Manzoni
16256,Via Cavour prima di Via Polo
16257,Via De Nicola dopo Via Cavour
16258,Via Repubblica dopo Via De Nicola
16259,"Via Repubblica fronte, 19"
16260,Via Risorgimento dopo Via Goldoni
16261,Via per Monticello dopo Strada per Bolgiano
16262,Via per Monticello dopo Via Leopardi
16263,Via per Monticello prima di Via Maritano
16264,Via Emilia prima di Via Tolstoi
16265,Via Correggio dopo Via Emilia
16266,Via Marignano retro Stazione S.Donato M3
16267,Via Jannozzi dopo Via Sergnano
16268,Via Cesare Battisti dopo Via Matteotti
16269,Via Parri prima di Via Impastato
16270,Via Di Vittorio dopo Via Impastato
16271,Via Di Vittorio fronte civ.63
16272,Via Di Vittorio altezza civ.104
16273,Via Di Vittorio fronte Centro Sportivo
16274,Via Di Vittorio civ.111
16275,Via Di Vittorio civ.63
16276,Via Di Vittorio prima di Via Impastato
16277,Via Parri fronte civ.8
16278,Via Cesare Battisti prima di Via Matteotti
16279,Via Alessandrini dopo Via Cesare Battisti
16280,Via Jannozzi prima di Via Sergnano
16281,Via Correggio prima della Via Emilia
16282,V.le De Gasperi dopo Via Emilia
16283,Via Fabiani dopo V.le De Gasperi
16284,Via Marignano retro Stazione S.Donato M3
16285,Via Kennedy dopo Via Triulziana
16286,Via Rodari dopo Via Kennedy
16287,Via Rodari prima di Via Aldo Moro
16288,Via Angelo Moro prima di V.le De Gasperi
16290,P.le Stz S. Donato M3
16292,Via Grandi prima di V.le Toscana
16293,Via Manzoni altezza Clinica Humanitas
16294,Via Vivaldi altezza Residenza Faggi
16295,Via Vivaldi altezza residenza Ginestre
16296,Via Visconti dopo Via Porta
16297,Via Manzoni dopo Via Visconti
16298,Via Manzoni dopo Via Verga
16299,Via Longobardi dopo Via Giotto
16300,Via Longobardi prima di Via Visconti
16301,Via Visconti prima di Via Del Maino
16302,Via Don Silvio Coira (Capolinea)
16303,Via Visconti dopo Via Del Maino
16304,Via Longobardi dopo Via Visconti
16305,Via Longobardi prima di Via Giotto
16306,Via Manzoni prima di Via Verga
16307,Via Manzoni prima di Via Visconti
16308,Via Visconti prima di Via Porta
16309,Via Vivaldi altezza Residenza Ginestre
16310,Via Vivaldi altezza Residenza Faggi
16312,Via Grandi dopo Via Toscana
16313,Via Buccinasco dopo Via Dei Santi
16314,Via Giordani dopo Via Gonin
16316,Via Giordani prima di Via Gonin
16319,Via Roma prima di Via Baracca
16320,Via Garibaldi prima di Via Brera
16322,Via San Carlo dopo Via Ponti
16323,Via Magenta dopo Via Cornaredo
16324,Via Magenta altezza Stazione FS
16325,C.so Europa prima di Via Marconi
16326,C.so Europa dopo Via Piave
16327,C.so Europa prima di Via Lainate
16330,Via Cant? altezza Ospedale
16332,Via Cant? prima di Via Majorana
16335,C.so Europa prima di Via Piave
16336,C.so Europa prima di Via Marconi
16337,Via Magenta fronte Stazione FS
16339,Via Magenta prima di Via Cornaredo
16340,Via San Carlo prima di Via Ponti
16342,Via Garibaldi dopo Via Belfiore
16343,Via Gallina prima di Via Roma
16344,Via Roma dopo Via Varese
16345,Via Grandi fronte Via Legnano
16353,P.le Autostazione Bisceglie M1
16355,Via IV Novembre prima di Via Solferino
16356,Via IV Novembre prima di Via Meucci
16357,Via IV Novembre dopo Via Meucci
16360,Via IV Novembre dopo Via Nievo
16361,Via IV Novembre altezza Villaggio Cavour
16362,Via Albarella dopo Via Pavese
16363,Via Albarella prima di Via Pavese
16364,Via Barni prima di Via Vittorio Veneto
16365,Via Barni prima di Via Alberella
16366,Via D'Adda altezza L.go Giovanni XXIII
16367,Via D'Adda fronte L.go Giovanni XXIII
16368,Via Della Libert? prima di Via F.lli Rosselli
16369,Via Della Libert? dopo Via F.lli Rosselli
16370,Via Vighignolo dopo Via Don Minzoni
16371,Via Vighignolo dopo Via Don Minzoni
16372,Via Merghetti dopo Via Airaghi
16373,Via Mereghetti prima di Via Airaghi
16374,Via Brera dopo Via Mazzini
16375,Via Brera prima di Via Mazzini
16376,"Via Della Libert?, 59/61"
16377,Via S.Carlo prima di Via Salvo D'Acquisto
16378,Via C.na Croce opo Via della Repubblica
16379,Via S.Carlo dopo Via Salvo D'Acquisto
16380,Via C.na Croce prima di Via della Repubblica
16381,L.go Colombo (C.na Croce)
16382,L.go Colombo (C.na Croce)
16383,Via Giovanni Falcone dopo Via Brughiera
16384,Via Giovanni Falcone prima di Via Brughiera
16418,Strada Comunale per Bariana altezza Porta Est Alfa Romeo
16419,Fraz. Bariana - Via Valera prima di via M.Nero
16420,Fraz. Bariana - Via M.Nero prima di via Peloritana
16421,Fraz. Bariana - Via Peloritana dopo via Como
16422,Fraz. S.Maria Rossa - Via Garibaldi prima di via Valli
16423,Fraz. S.Maria Rossa - Via Garibaldi dopo via Matteotti
16424,Fraz. S.Maria Rossa - Via Garibaldi dopo via Meroni
16425,Fraz. S.Maria Rossa - Via Garibaldi dopo via Kennedy
16426,Via Marietti dopo via Matteotti
16427,Fraz. Valera - Via Maretti prima di via Nuvolari
16428,Fraz. Valera - Via Allende prima di l.go Ungaretti
16429,Via Don Minzoni prima di via Nuvolari
16430,Via Dei Platani dopo via Nuvolari
16431,Via Dei Platani prima di via Matteotti
16434,Via Gran Paradiso prima di via Valera
16435,Via Gran Paradiso prima di via degli Orti
16436,Via Leopardi prima di via Statuto
16437,Via Statuto prima di via Mattei
16438,Via Senato prima di via Di Vittorio
16439,Viale Einaudi dopo via Vismara
16440,Viale Einaudi prima di via Gramsci
16441,Via Trento dopo via Ghisalba
16442,Fraz. Ospiate - Via Milano prima di via Verbania
16443,Via Milano dopo via Stelvio
16444,Via Milano altezza Centro Commerciale
16445,Via Milano dopo via Aquileja
16446,Via Milano prima di via Bissone
16447,Strada Provinciale Varesina altezza Ospedale Sacco
16449,Piazzale Laghi prima di viale Certosa
16450,Piazza S. Maria Nascente altezza M1 QT8
16452,Via Resegone prima di via Marmolada
16453,Via Einaudi dopo via Gramsci
16454,Via Einaudi prima di via Vismara
16455,Via Senato dopo via Di Vittorio
16456,Via Statuto prima di via Mattei
16457,Via Leopardi dopo via Statuto
16458,Via Gran Paradiso dopo via degli Orti
16459,Via Gran Paradiso dopo via Valera
16460,Viale Sempione prima di via Nuvolari
16461,Via Don Minzoni dopo via Nuvolari
16462,Via Don Minzoni prima di via Allende
16463,Via Milano dopo via Mozart (capolinea)
16464,Via Milano prima di via Mozart (fermata di carico)
16465,Via Mozart prima di via Cimarosa
16467,Via Grassi prima di largo Boccioni
16471,P.le Laghi dopo viale Certosa
16473,Strada Provinciale Varesina altezza Osp. Sacco
16474,Via Milano dopo via Merano
16475,Via Milano dopo via Trieste
16476,Via Milano dopo via Sempione
16477,Via Milano prima di via Stelvio
16478,(fraz. Ospiate) Via Trento dopo piazza Indipendenza
16479,(fraz. Ospiate) Via Trento prima di via Verdi
16481,Via Matteotti prima di via Monviso
16482,Viale dei Platani dopo via Matteotti
16483,Viale dei Platani prima di via Nuvolari
16485,Viale Maretti dopo viale Nuvolari
16486,Viale Maretti prima di via Matteotti
16487,(fraz. S.M. Rossa) Via Garibaldi prima di via 1? maggio
16488,Via Garibaldi prima di via Monte Grappa
16489,Fraz. S. Maria Rossa - Via Garibaldi prima di via Matteotti
16490,Fraz. S. Maria Rossa - Via Garibaldi prima di via Valli
16491,Fraz. Bariana - Via Peloritana prima di via Como
16492,Via Montenero dopo via Peloritana
16493,Via Valera dopo via Montenero
16494,Viale Sempione dopo viale Nuvolari
16495,Viale Resegone dopo via Marmolada
16499,Via Cilea prima di via Mantegna
16500,Via Perugino prima di via Roma
16501,Via P.Nenni dopo Via Roma
16502,Via A.Moro dopo via Togliatti
16503,Via Virgilio dopo via A.Moro
16504,Strada Prov. Cassanese dopo via Milano
16505,Via Cassanese dopo via Di Vittorio
16506,Via Cassanese dopo via Giovanni XXIII
16507,Via Cassanese dopo Via Monzese
16509,Via Pecchio altezza P.za Aspromonte
16510,P.za Gobetti dopo via Astolfo
16511,Via Rombon dopo via Crescenzago
16513,Via Cassanese altezza via Di Vittorio
16514,Strada Prov. Cassanese prima di via Milano
16515,Via Virgilio prima di via A.Moro
16516,Via A.Moro prima di via Togliatti
16517,Via Nenni prima di via Roma
16518,Via Perugino dop via Roma
16519,Via Cilea prima di Via Bellini
16520,Via Mozart dopo via Cimarosa
16521,Via G.Grassi fronte entrata Osp. Sacco (Roserio)
16522,Fraz. Ospiate - Via Milano prima di via Repubblica
16523,Via Repubblica prima di via Dante
16526,Via Dante prima di via Zandonai
16527,Via Dante prima di via Verdi
16528,Via Verdi prima di via Mozart
16529,Via Verdi prima di via Bellini
16530,Via Vittorio Veneto angolo via Verdi
16531,Via Vittorio Veneto prima di via Roma
16534,Via Tesi dopo via Monte Nero
16535,Via Pellico dopo via Allievi
16536,Via M.Grappa prima di via Menotti
16537,Fraz. Cascina del sole - Via M.Grappa prima di via Pasubio
16538,Fraz. Cascina del sole - Via Battisti dopo di via Ospitaletto
16539,Via Battisti dopo via Kennedy
16540,Via Madonna dopo via Brianza
16541,Fraz. Cassina Nuova - Via Madonna dopo via Arno
16542,Fraz. Cassina Nuova - Via Marconi prima di via Galvani
16543,Via Cassina Nuova dopo via Brig.Partigiane
16544,Via Cassina Nuova prima della Strada Comasina
16545,Via Roma dopo Strada Comasina
16546,Via Roma dopo via Tonale
16547,Via Arborina Stz FNM dopo via Roma
16548,Via Pepe prima di via S.G. Bosco
16549,Via Pepe prima di via  Reali
16550,Via Cassina Nuova dopo via Reali
16551,Via Cassina Nuova prima di via Sanzio
16552,Fraz. Cassina Nuova - Via S.Bernardo prima di via Corridori
16553,Fraz. Cassina Nuova - Via Don Minzoni dopo via Pace
16554,Fraz. Cassina Nuova - Via Madonna dopo via Archimede
16555,Fraz. Cassina Nuova - Via Madonna prima di via Piemonte
16556,Via Battisti prima di via Kennedy
16557,Fraz. Cascina del sole - Via Battisti prima di via Ospitaletto
16558,Fraz. Cascina del sole - Via M.Grappa prima di via Pasubio
16559,Via M.Grappa prima di via Monfalcone
16560,Via Pellico dopo via Lorenzi
16561,Via Tesi prima di via Monte Nero
16562,P.za Marx (Stz FNM)
16564,Via Turati prima di via Mazzini
16565,Via Garibaldi dopo via Matteotti
16566,Via Vittorio Veneto dopo via Seveso
16567,Via Verdi dopo via V.Veneto
16568,Via Verdi prima di via Leoncavallo
16569,Via Verdi dopo via Mozart
16570,Via Dante dopo via Verdi
16571,Via Dante prima di via Zandonai
16572,Via Repubblica dopo via Dante
16573,Via Magenta prima di via Don L.Uboldi
16575,Via Don L.Uboldi dopo via Madonnina
16576,Via Sauro prima di via Rosselli
16577,Via Sauro dopo via Don Guanella
16580,Via Filzi dopo via Milano
16581,Via 1 Maggio dopo via Filzi
16582,Via Sauro prima via Manzoni
16583,Via Sauro dopo via Rosselli
16584,Via Don L.Uboldi prima di via Madonnina
16585,Via Magenta dopo via Don L.Uboldi
16587,Via Zara dopo via Lario
16588,Via Figini dopo via M.Rosa
16589,Via Buonarroti prima di via Da Vinci
16590,Via 24 Maggio dopo via Po
16591,Via Del Lavoro dopo via Marconi
16626,S.S. del Sempione dopo Via 25 Aprile
16627,S.S.del Sempione dopo Via Pisacane
16629,S.S. del Sempione fronte Via Curiel
16630,S.S. del Sempione prima di Via Curiel
16631,S.S. del Sempione fronte distributore carburante
16632,S.S. del Sempione altezza Hotels Fieramilano
16633,Loc. Cerchiate - S.S. del Sempione prima di Via Cesare Battisti
16634,Loc. Cerchiate - S.S. del Sempione dopo Via Manzoni
16635,Via Pace prima di Via Sauro
16636,Via Pace dopo Via Sauro
16637,Via Togliatti dopo Via Grossi
16638,Via Togliatti Prima di Via Grossi
16639,Via Togliatti prima di Via Balzarotti
16640,Via Togliatti dopo Via Balzarotti
16641,Via Togliatti dopo Via Grossi
16642,Via Togliatti prima di Via Grossi
16643,Via Trieste prima di Via Della Santa
16644,Via Trieste dopo Via Don Bianchi
16645,P.za Della Chiesa prima di Via Ariosto
16646,Via ASriosto prima di P.za della Chiesa
16647,Via Ariosto dopo Via Parini
16648,Via Ariosto prima di Via Parini
16649,Via Ariosto dopo Via Ciro Menotti
16650,Via Ariosto prima di Via Ciro Menotti
16651,Via Casati prima di Via S.Ambrogio
16652,Via Casati dopo Via S. Ambrogio
16653,Via Cesare Cant? dopo Via Casati
16654,Via Cesare Cant? prima di Via Casati
16655,Via Cant? fronte Ospedale
16656,Via Majorana prima di Via Ratti (Cap.)
16657,Via Capuana prima di via Deledda
16658,Via Capuana prima di via Giusti
16659,Via Capuana prima di via Mattei
16660,C.so Europa dopo via D'Aquino
16661,C.so Europa prima di via Stoppani
16662,C.so Europa dopo via Martinelli
16663,C.so Europa prima di via Moscova
16664,Loc. Pantanedo - Via Borromeo altezza Tang. Ovest
16665,P.le Staz. Molino Dorino M1
16672,Loc. Pantanedo - Via Borromeo altezza Tang. Ovest
16673,C.so Europa dopo via Moscova
16674,C.so Europa dopo via Cadorna
16675,C.so Europa prima di via D'Aquino
16676,Capuana dopo via Europa
16677,Via Capuana dopo via De Sanctis
16678,Via Capuana prima di via Fogazzaro
16679,Via M.te Penice dopo via Rogoredo
16684,Via Rogoredo prima di via M.te Peralba
16686,Via Maritano dopo via Monticello
16707,Via M.te Rosa prima di Via Pagliano
16708,Via M.te Rosa dopo Via P. da Volpedo
16709,Via Trilussa prima di via Traversi
16710,Via Traversi prima di via Satta
16713,Via Traversi dopo via Satta
16714,Via Trilussa dopo via Traversi
16715,Via Satta dopo via Traversi
16716,Via Satta prima di via Pascarella
16717,Via Satta dopo via Pascarella
16718,Via Satta prima di via Traversi
16719,Via Lessona dopo via Satta (capolinea dalle 21.00)
16721,Via Degli Alpini prima di via Garibaldi
16722,Via Degli Alpini prima di via Garibaldi
16723,P.za Bottini - Stz Lambrate
16724,P.za Bottini - Stz Lambrate
16728,Via Verdi dopo di via del Sole
16729,Via Di Vittorio dopo via Roma
16730,Via Lario dopo di via Vitt. Emanuele (cap. corse limitate)
16732,Assago Forum M2
16735,Cantalupa
16736,Via Pietro Micca dopo Via S.F. d'Assisi
16737,Via Diaz prima di via Cadorna
16738,Via Cadorna prima di via Rovido
16739,Via Emilia dopo via Vittorio Emanuele
16740,Via Cadorna dopo via Rovido
16741,Via Diaz dopo via Cadorna
16742,Via Pietro Micca prima di Via S.F. d'Assisi
16743,Via Romagna prima di via Solferino
16744,Via Romagna prima di via Archimede
16745,Via Vivaldi prima di via Emilia
16747,Strada Prov. C.na Perseghetto altezza Ospedale
16748,via Umbria prima di via Manzoni
16749,Via S.F. D'Assisi prima di via Abruzzo
16751,Via Manzoni dopo via Sardegna
16752,Via G.Rossa dopo via del Volontariato
16753,Strada Prov. C.na Perseghetto altezza Ospedale
16756,Via G.Rossa prima di via del Volontariato
16757,Via Minghetti dopo P.le Cadorna
16760,Via Anassagora prima di via Pitagora
16761,Via Pitagora prima di V.le Monza
16762,Via Pindaro dopo via Columella
16767,Stz C.na Gobba M2
16778,V.le F.Testi prima di via Ponale
16786,"Via Tremelloni, 4 dopo Via P.te Nuovo"
16787,Via Tremelloni fronte civ. 4 prima di Via P.te Nuovo
16789,Via Romagna dopo via Scarlatti
16790,Via Vivaldi dopo via Archimede
16791,Via Astesani prima di via V.da Seregno
16792,Via Astesani dopo via V. da Seregno
16793,Via Ciccotti dopo via Comasina
16795,Parco Nord - Via Ornato  dopo via A.Moro
16796,V.le Esperia prima di v.le F.Testi
16797,Via Comasina altezza P.za Abbagnano
16798,Comasina M3
16799,Via Comasina prima di via Ciccotti
16800,Via Ciccotti prima di via Comasina
16801,Via Garibaldi prima di via V.Veneto
16802,Strada Prov. Baranzate-Sesto prima di via Verga
16803,Via Comasina altezza P.za Abbagnano
16804,Strada Prov. Baranzate-Sesto prima di via Comasinella
16805,Via Comasinella dopo via dei Bravi
16807,Via Cadorna prima di via Brodolini
16808,Via Cadorna prima di via Roma
16810,Via Filzi prima della Strada Statale 35
16811,Via Comasina altezza P.za Abbagnano
16812,Via Filzi dopo Strada Statale 35
16813,Via Filzi prima di via Europa
16814,Parco Nord - Via Ornato  dopo via A.Moro
16815,Via Giovanni XXIII dopo Via Vitt. Veneto
16816,Via Bologna dopo via Seveso
16817,Via Madonnina prima di via Milano
16818,Via Ariosto prima di Via Giovanni XXIII
16819,Via Giovanni 23? dopo via Campestre
16820,Via Giovanni XXIII prima di via Vitt. Veneto
16833,Centro IBM dopo via San Bovio
16834,Via Garibaldi dopo via L.da Vinci
16835,Via Garibaldi prima di Via Volta
16837,Via Imbonati prima di via Conte Verde
16838,Via Imbonati prima di via Brivio
16841,Via Comasina prima di via Novate
16842,Via Matteotti dopo Via 25 Aprile
16843,Via dei Missaglia dopo P.za Abbiategrasso
16844,Via Trieste dopo Via Erba
16846,Via Ippocrate prima di via Ciccotti
