lat,lon,geometry,pois_type,pois_specific,pois_f,category
45.437088,9.197188,POINT (9.197188377380371 45.43708801269531),amenity,fast_food,amenityfood,food
45.388527,9.175623,POINT (9.175622940063477 45.38852691650391),shop,car,shop,leisure
45.39223,9.176197,POINT (9.176197052001953 45.39223098754883),amenity,restaurant,amenityfood,food
45.391483,9.178118,POINT (9.178117752075195 45.39148330688477),shop,supermarket,shop,leisure
45.39262,9.176234,POINT (9.176234245300293 45.39262008666992),amenity,cafe,amenityfood,food
45.416325,9.124544,POINT (9.124544143676758 45.41632461547852),amenity,bar,amenityfood,food
45.41635,9.124718,POINT (9.124717712402344 45.41635131835938),shop,hairdresser,shop,leisure
45.416443,9.124742,POINT (9.124741554260254 45.41644287109375),office,yes,office,office
45.54556,9.327556,POINT (9.327555656433105 45.54555892944336),shop,electronics,shop,leisure
45.54517,9.327907,POINT (9.327906608581543 45.54516983032227),shop,electronics,shop,leisure
45.531265,9.230098,POINT (9.230097770690918 45.53126525878906),shop,jewelry,shop,leisure
45.457756,9.20792,POINT (9.207920074462891 45.45775604248047),amenity,pub,amenityfood,food
45.457928,9.208068,POINT (9.208067893981934 45.45792770385742),amenity,restaurant,amenityfood,food
45.51491,9.211846,POINT (9.211846351623535 45.51491165161133),amenity,restaurant,amenityfood,food
45.51519,9.211746,POINT (9.211746215820313 45.51519012451172),amenity,restaurant,amenityfood,food
45.429447,9.119573,POINT (9.119572639465332 45.42944717407227),leisure,playground,leisure,leisure
45.448505,9.220596,POINT (9.220596313476563 45.44850540161133),amenity,restaurant,amenityfood,food
45.471504,9.223423,POINT (9.223423004150391 45.47150421142578),amenity,restaurant,amenityfood,food
45.558865,9.302753,POINT (9.302753448486328 45.55886459350586),amenity,community_centre,amenity,leisure
45.55124,9.284105,POINT (9.28410530090332 45.55123901367188),leisure,playground,leisure,leisure
45.487064,9.188833,POINT (9.188833236694336 45.48706436157227),amenity,restaurant,amenityfood,food
45.4824,9.19338,POINT (9.193380355834961 45.48239898681641),amenity,restaurant,amenityfood,food
45.48201,9.192866,POINT (9.192866325378418 45.48200988769531),amenity,restaurant,amenityfood,food
45.515125,9.328906,POINT (9.328906059265137 45.5151252746582),shop,supermarket,shop,leisure
45.51854,9.140061,POINT (9.140061378479004 45.51853942871094),amenity,community_centre,amenity,leisure
45.517662,9.167801,POINT (9.167800903320313 45.51766204833984),shop,yes,shop,leisure
45.49796,9.284949,POINT (9.28494930267334 45.49795913696289),shop,newsagent,shop,leisure
45.456215,9.202606,POINT (9.202606201171875 45.45621490478516),amenity,pub,amenityfood,food
45.55455,8.959559,POINT (8.959559440612793 45.55455017089844),amenity,cafe,amenityfood,food
45.418747,9.121159,POINT (9.121158599853516 45.41874694824219),amenity,community_centre,amenity,leisure
45.431168,9.117332,POINT (9.117332458496094 45.43116760253906),amenity,arts_centre,amenity,leisure
45.420944,9.108627,POINT (9.108627319335938 45.42094421386719),amenity,community_centre,amenity,leisure
45.450043,9.221064,POINT (9.221063613891602 45.45004272460938),shop,kiosk,shop,leisure
45.491222,9.204474,POINT (9.204474449157715 45.4912223815918),shop,hairdresser,shop,leisure
45.578556,9.257018,POINT (9.257018089294434 45.57855606079102),shop,hairdresser,shop,leisure
45.578884,9.257084,POINT (9.257083892822266 45.57888412475586),shop,hairdresser,shop,leisure
45.578793,9.2571335,POINT (9.257133483886719 45.57879257202148),shop,florist,shop,leisure
45.57689,9.257895,POINT (9.257895469665527 45.57688903808594),shop,hairdresser,shop,leisure
45.577084,9.257787,POINT (9.257786750793457 45.57708358764648),amenity,restaurant,amenityfood,food
45.55552,9.250837,POINT (9.250837326049805 45.55551910400391),amenity,gambling,amenity,leisure
45.49179,9.20764,POINT (9.207639694213867 45.49179077148438),amenity,restaurant,amenityfood,food
45.48996,9.205103,POINT (9.205102920532227 45.48995971679688),shop,hairdresser,shop,leisure
45.490227,9.205789,POINT (9.205788612365723 45.49022674560547),shop,convenience,shop,leisure
45.48836,9.203371,POINT (9.203371047973633 45.48836135864258),shop,copyshop,shop,leisure
45.488964,9.205574,POINT (9.205574035644531 45.48896408081055),amenity,bar,amenityfood,food
45.495922,9.210077,POINT (9.210077285766602 45.49592208862305),amenity,cafe,amenityfood,food
45.489647,9.204724,POINT (9.204724311828613 45.48964691162109),shop,jewelry,shop,leisure
45.490112,9.205681,POINT (9.205680847167969 45.4901123046875),shop,travel_agency,shop,leisure
45.491463,9.207429,POINT (9.207428932189941 45.49146270751953),amenity,restaurant,amenityfood,food
45.491524,9.207648,POINT (9.207648277282715 45.49152374267578),amenity,restaurant,amenityfood,food
45.494865,9.210174,POINT (9.210173606872559 45.49486541748047),shop,car_repair,shop,leisure
45.488655,9.20363,POINT (9.203630447387695 45.48865509033203),amenity,cafe,amenityfood,food
45.490993,9.207312,POINT (9.207311630249023 45.49099349975586),amenity,cafe,amenityfood,food
45.489334,9.204845,POINT (9.204845428466797 45.48933410644531),shop,jewelry,shop,leisure
45.48896,9.204441,POINT (9.204441070556641 45.48896026611328),shop,supermarket,shop,leisure
45.488884,9.205488,POINT (9.205488204956055 45.48888397216797),amenity,bar,amenityfood,food
45.490265,9.205833,POINT (9.205833435058594 45.49026489257813),amenity,restaurant,amenityfood,food
45.488605,9.2040615,POINT (9.204061508178711 45.48860549926758),shop,bakery,shop,leisure
45.49044,9.206636,POINT (9.206636428833008 45.49044036865234),shop,motorcycle,shop,leisure
45.489098,9.205706,POINT (9.205705642700195 45.48909759521484),shop,erotic,shop,leisure
45.487274,9.202221,POINT (9.202220916748047 45.48727416992188),office,company,office,office
45.49001,9.205156,POINT (9.205156326293945 45.49000930786133),amenity,cafe,amenityfood,food
45.489853,9.204965,POINT (9.204964637756348 45.48985290527344),amenity,cafe,amenityfood,food
45.49483,9.211606,POINT (9.211606025695801 45.49483108520508),amenity,restaurant,amenityfood,food
45.48926,9.205534,POINT (9.205533981323242 45.48926162719727),amenity,nightclub,amenity,leisure
45.49119,9.207687,POINT (9.207687377929688 45.49119186401367),office,architect,office,office
45.487198,9.203001,POINT (9.203001022338867 45.48719787597656),shop,convenience,shop,leisure
45.48765,9.202595,POINT (9.202594757080078 45.48765182495117),amenity,nightclub,amenity,leisure
45.488503,9.205093,POINT (9.205093383789063 45.48850250244141),amenity,restaurant,amenityfood,food
45.488613,9.205217,POINT (9.205217361450195 45.48861312866211),shop,greengrocer,shop,leisure
45.49533,9.211201,POINT (9.211200714111328 45.49533081054688),shop,car_repair,shop,leisure
45.490936,9.206868,POINT (9.206868171691895 45.49093627929688),shop,hunting,shop,leisure
45.49062,9.206446,POINT (9.206445693969727 45.49061965942383),shop,furniture,shop,leisure
45.48947,9.205107,POINT (9.205106735229492 45.48947143554688),amenity,restaurant,amenityfood,food
45.49516,9.211508,POINT (9.211507797241211 45.49515914916992),amenity,restaurant,amenityfood,food
45.49098,9.206778,POINT (9.206777572631836 45.4909782409668),shop,optician,shop,leisure
45.494736,9.211492,POINT (9.211491584777832 45.49473571777344),shop,seafood,shop,leisure
45.487957,9.204146,POINT (9.204146385192871 45.48795700073242),amenity,cafe,amenityfood,food
45.487732,9.203909,POINT (9.203908920288086 45.48773193359375),amenity,restaurant,amenityfood,food
45.5322,9.336725,POINT (9.336725234985352 45.53219985961914),shop,florist,shop,leisure
45.521103,8.958609,POINT (8.958608627319336 45.52110290527344),amenity,restaurant,amenityfood,food
45.425438,9.111981,POINT (9.111981391906738 45.42543792724609),shop,hairdresser,shop,leisure
45.46476,9.136147,POINT (9.136146545410156 45.46475982666016),shop,convenience,shop,leisure
45.45029,9.187693,POINT (9.187692642211914 45.45029067993164),amenity,restaurant,amenityfood,food
45.449665,9.177707,POINT (9.177706718444824 45.44966506958008),amenity,bar,amenityfood,food
45.476658,9.203358,POINT (9.203357696533203 45.47665786743164),amenity,restaurant,amenityfood,food
45.463585,9.211856,POINT (9.211855888366699 45.46358489990234),amenity,restaurant,amenityfood,food
45.442047,9.217383,POINT (9.21738338470459 45.44204711914063),school,college,school,school
45.487213,9.237023,POINT (9.23702335357666 45.48721313476563),shop,hairdresser,shop,leisure
45.487366,9.237021,POINT (9.237021446228027 45.48736572265625),amenity,bar,amenityfood,food
45.490616,9.236875,POINT (9.236874580383301 45.49061584472656),amenity,cafe,amenityfood,food
45.490547,9.238117,POINT (9.238117218017578 45.49054718017578),leisure,playground,leisure,leisure
45.534992,9.004652,POINT (9.00465202331543 45.53499221801758),shop,motorcycle,shop,leisure
45.422527,9.105929,POINT (9.105929374694824 45.42252731323242),office,company,office,office
45.473576,9.225168,POINT (9.225168228149414 45.47357559204102),amenity,restaurant,amenityfood,food
45.473576,9.225308,POINT (9.225308418273926 45.47357559204102),amenity,bar,amenityfood,food
45.494358,9.165321,POINT (9.165321350097656 45.49435806274414),leisure,playground,leisure,leisure
45.476273,9.247757,POINT (9.247756958007813 45.47627258300781),shop,car,shop,leisure
45.47621,9.2481575,POINT (9.248157501220703 45.47621154785156),shop,car_repair,shop,leisure
45.47632,9.247983,POINT (9.247982978820801 45.476318359375),amenity,restaurant,amenityfood,food
45.53545,9.239383,POINT (9.239382743835449 45.53544998168945),amenity,cafe,amenityfood,food
45.535583,9.239868,POINT (9.2398681640625 45.53558349609375),amenity,bar,amenityfood,food
45.5353,9.241343,POINT (9.241342544555664 45.53530120849609),amenity,cafe,amenityfood,food
45.535664,9.239817,POINT (9.239816665649414 45.53566360473633),office,estate_agent,office,office
45.53488,9.240693,POINT (9.240693092346191 45.53488159179688),shop,bakery,shop,leisure
45.53503,9.240937,POINT (9.240937232971191 45.53503036499023),shop,beauty,shop,leisure
45.535374,9.239987,POINT (9.239987373352051 45.53537368774414),shop,hairdresser,shop,leisure
45.536358,9.240992,POINT (9.240991592407227 45.53635787963867),shop,clothes,shop,leisure
45.53494,9.240251,POINT (9.240250587463379 45.53493881225586),shop,pet_supplies,shop,leisure
45.53547,9.239931,POINT (9.239931106567383 45.53546905517578),shop,hardware,shop,leisure
45.53711,9.242175,POINT (9.242175102233887 45.537109375),amenity,restaurant,amenityfood,food
45.536953,9.242236,POINT (9.242236137390137 45.53695297241211),shop,hairdresser,shop,leisure
45.539204,9.239392,POINT (9.239392280578613 45.53920364379883),office,insurance,office,office
45.53759,9.239151,POINT (9.239151000976563 45.53759002685547),amenity,cafe,amenityfood,food
45.535255,9.241272,POINT (9.24127197265625 45.53525543212891),shop,tattoo,shop,leisure
45.53865,9.2396145,POINT (9.239614486694336 45.53865051269531),leisure,playground,leisure,leisure
45.45587,9.134814,POINT (9.134814262390137 45.45587158203125),amenity,restaurant,amenityfood,food
45.470146,9.183587,POINT (9.183587074279785 45.47014617919922),shop,newsagent,shop,leisure
45.41178,9.118146,POINT (9.118145942687988 45.41178131103516),amenity,bar,amenityfood,food
45.415424,9.116463,POINT (9.116462707519531 45.41542434692383),shop,seafood,shop,leisure
45.415462,9.116637,POINT (9.116637229919434 45.41546249389648),shop,supermarket,shop,leisure
45.415516,9.116827,POINT (9.116827011108398 45.4155158996582),shop,pet,shop,leisure
45.415565,9.117026,POINT (9.117026329040527 45.41556549072266),shop,cosmetics,shop,leisure
45.415607,9.117212,POINT (9.117212295532227 45.41560745239258),shop,furniture,shop,leisure
45.415546,9.117424,POINT (9.117424011230469 45.41554641723633),shop,confectionery,shop,leisure
45.415462,9.117457,POINT (9.117457389831543 45.41546249389648),shop,toys,shop,leisure
45.415306,9.117811,POINT (9.11781120300293 45.41530609130859),office,company,office,office
45.44842,9.197335,POINT (9.197335243225098 45.44842147827148),shop,hairdresser,shop,leisure
45.448265,9.197405,POINT (9.197404861450195 45.44826507568359),shop,optician,shop,leisure
45.43938,9.207168,POINT (9.207167625427246 45.43938064575195),shop,car;car_repair,shop,leisure
45.503635,9.269486,POINT (9.269486427307129 45.50363540649414),shop,supermarket,shop,leisure
45.457436,9.203841,POINT (9.203841209411621 45.45743560791016),shop,jewelry,shop,leisure
45.447514,9.155634,POINT (9.155633926391602 45.44751358032227),shop,hairdresser,shop,leisure
45.43225,9.12039,POINT (9.120389938354492 45.4322509765625),amenity,bar,amenityfood,food
45.432346,9.120327,POINT (9.120326995849609 45.43234634399414),shop,hairdresser,shop,leisure
45.432438,9.120262,POINT (9.120262145996094 45.43243789672852),shop,curtain,shop,leisure
45.432568,9.120173,POINT (9.120173454284668 45.43256759643555),shop,travel_agency,shop,leisure
45.434303,9.119821,POINT (9.119820594787598 45.43430328369141),shop,yes,shop,leisure
45.43466,9.120839,POINT (9.12083911895752 45.43466186523438),amenity,restaurant,amenityfood,food
45.419853,9.120901,POINT (9.120901107788086 45.41985321044922),shop,furniture,shop,leisure
45.41998,9.120833,POINT (9.120833396911621 45.41997909545898),shop,car_parts,shop,leisure
45.42026,9.120563,POINT (9.120562553405762 45.42026138305664),shop,jewelry,shop,leisure
45.429466,9.114233,POINT (9.114233016967773 45.42946624755859),amenity,ice_cream,amenityfood,food
45.42031,9.120524,POINT (9.120524406433105 45.42031097412109),shop,sports,shop,leisure
45.420364,9.120488,POINT (9.120488166809082 45.42036437988281),shop,yes,shop,leisure
45.42043,9.120441,POINT (9.120441436767578 45.42042922973633),amenity,bar,amenityfood,food
45.420464,9.120415,POINT (9.120414733886719 45.42046356201172),shop,dry_cleaning,shop,leisure
45.420506,9.12038,POINT (9.120380401611328 45.42050552368164),shop,funeral_directors,shop,leisure
45.42152,9.119959,POINT (9.119958877563477 45.4215202331543),shop,beauty,shop,leisure
45.4215,9.119738,POINT (9.11973762512207 45.42150115966797),shop,travel_agency,shop,leisure
45.421627,9.119641,POINT (9.119641304016113 45.42162704467773),leisure,adult_gaming_centre,leisure,leisure
45.423473,9.1177435,POINT (9.117743492126465 45.4234733581543),shop,copyshop,shop,leisure
45.424564,9.117396,POINT (9.117396354675293 45.42456436157227),amenity,restaurant,amenityfood,food
45.426445,9.116091,POINT (9.116090774536133 45.42644500732422),amenity,fast_food,amenityfood,food
45.426506,9.116036,POINT (9.116036415100098 45.42650604248047),shop,dry_cleaning,shop,leisure
45.426537,9.115439,POINT (9.115439414978027 45.42653656005859),shop,cosmetics,shop,leisure
45.42844,9.116072,POINT (9.116071701049805 45.42844009399414),leisure,playground,leisure,leisure
45.489075,9.272729,POINT (9.27272891998291 45.48907470703125),leisure,playground,leisure,leisure
45.424316,9.128318,POINT (9.128317832946777 45.42431640625),amenity,bar,amenityfood,food
45.432507,9.120216,POINT (9.120216369628906 45.4325065612793),shop,yes,shop,leisure
45.434803,9.120674,POINT (9.120674133300781 45.4348030090332),shop,bookmaker,shop,leisure
45.442753,9.134803,POINT (9.13480281829834 45.44275283813477),shop,erotic,shop,leisure
45.4427,9.134629,POINT (9.134629249572754 45.44269943237305),shop,beauty,shop,leisure
45.442657,9.134503,POINT (9.134503364562988 45.44265747070313),shop,car_parts,shop,leisure
45.47684,9.20097,POINT (9.200969696044922 45.47684097290039),shop,electronics,shop,leisure
45.47522,9.145149,POINT (9.145149230957031 45.4752197265625),shop,photo,shop,leisure
45.47491,9.14432,POINT (9.144319534301758 45.47491073608398),amenity,restaurant,amenityfood,food
45.434944,9.170603,POINT (9.170602798461914 45.43494415283203),leisure,bowling_alley,leisure,leisure
45.518677,9.14028,POINT (9.140279769897461 45.5186767578125),amenity,community_centre,amenity,leisure
45.518703,9.140678,POINT (9.140678405761719 45.51870346069336),amenity,bar,amenityfood,food
45.479046,9.217388,POINT (9.217388153076172 45.47904586791992),leisure,fitness_centre,leisure,leisure
45.46887,9.170402,POINT (9.170401573181152 45.46886825561523),office,diplomatic,office,office
45.437084,9.212044,POINT (9.212043762207031 45.43708419799805),shop,kiosk,shop,leisure
45.484413,8.992229,POINT (8.992229461669922 45.48441314697266),shop,car_repair,shop,leisure
45.50445,9.189535,POINT (9.189535140991211 45.50445175170898),leisure,playground,leisure,leisure
45.504143,9.18911,POINT (9.189109802246094 45.50414276123047),leisure,playground,leisure,leisure
45.47798,9.196201,POINT (9.196201324462891 45.47798156738281),shop,florist,shop,leisure
45.477818,9.196082,POINT (9.19608211517334 45.47781753540039),shop,kiosk,shop,leisure
45.47764,9.193344,POINT (9.193344116210938 45.47763824462891),amenity,bar,amenityfood,food
45.47765,9.193561,POINT (9.193560600280762 45.4776496887207),shop,laundry,shop,leisure
45.47771,9.192235,POINT (9.192234992980957 45.47771072387695),amenity,bar,amenityfood,food
45.47736,9.192145,POINT (9.192145347595215 45.47735977172852),amenity,bar,amenityfood,food
45.47716,9.192104,POINT (9.192104339599609 45.4771614074707),shop,art,shop,leisure
45.477608,9.1922,POINT (9.19219970703125 45.47760772705078),shop,bakery,shop,leisure
45.47616,9.1923895,POINT (9.192389488220215 45.47615814208984),shop,florist,shop,leisure
45.475605,9.197258,POINT (9.197257995605469 45.47560501098633),amenity,bar,amenityfood,food
45.47603,9.194967,POINT (9.194967269897461 45.47602844238281),shop,books,shop,leisure
45.555115,9.308524,POINT (9.308524131774902 45.55511474609375),amenity,restaurant,amenityfood,food
45.55235,9.298136,POINT (9.298135757446289 45.55234909057617),amenity,restaurant,amenityfood,food
45.55289,9.284857,POINT (9.284856796264648 45.55289077758789),amenity,cafe,amenityfood,food
45.49008,9.296191,POINT (9.296191215515137 45.49008178710938),shop,hairdresser,shop,leisure
45.491028,9.295076,POINT (9.295076370239258 45.49102783203125),amenity,restaurant,amenityfood,food
45.491245,9.295138,POINT (9.295138359069824 45.49124526977539),amenity,cafe,amenityfood,food
45.49135,9.294445,POINT (9.294445037841797 45.49134826660156),shop,hairdresser,shop,leisure
45.490406,9.296086,POINT (9.296086311340332 45.49040603637695),shop,hairdresser,shop,leisure
45.512547,9.221815,POINT (9.22181510925293 45.51254653930664),amenity,cafe,amenityfood,food
45.511955,9.224679,POINT (9.224678993225098 45.51195526123047),amenity,restaurant,amenityfood,food
45.510723,9.214588,POINT (9.214588165283203 45.51072311401367),shop,bakery,shop,leisure
45.51136,9.217641,POINT (9.21764087677002 45.51136016845703),shop,bakery,shop,leisure
45.509922,9.213796,POINT (9.21379566192627 45.50992202758789),shop,vacant,shop,leisure
45.512566,9.222,POINT (9.222000122070313 45.51256561279297),shop,laundry,shop,leisure
45.512054,9.224716,POINT (9.224716186523438 45.51205444335938),shop,florist,shop,leisure
45.511627,9.2182455,POINT (9.218245506286621 45.51162719726563),amenity,cafe,amenityfood,food
45.51081,9.214661,POINT (9.21466064453125 45.51081085205078),amenity,cafe,amenityfood,food
45.511223,9.217923,POINT (9.217923164367676 45.51122283935547),shop,car_repair,shop,leisure
45.51229,9.224819,POINT (9.224819183349609 45.51229095458984),shop,herbalist,shop,leisure
45.510445,9.218936,POINT (9.218935966491699 45.51044464111328),amenity,cafe,amenityfood,food
45.511997,9.219182,POINT (9.219182014465332 45.51199722290039),leisure,sports_centre,leisure,leisure
45.512127,9.223799,POINT (9.223798751831055 45.51212692260742),amenity,restaurant,amenityfood,food
45.511143,9.224499,POINT (9.224498748779297 45.51114273071289),shop,shoes,shop,leisure
45.512604,9.222193,POINT (9.222192764282227 45.51260375976563),shop,stationery,shop,leisure
45.511387,9.218496,POINT (9.218496322631836 45.51138687133789),shop,tattoo,shop,leisure
45.51221,9.224788,POINT (9.224787712097168 45.51221084594727),amenity,cafe,amenityfood,food
45.51258,9.224465,POINT (9.224465370178223 45.51258087158203),amenity,fast_food,amenityfood,food
45.440872,9.220127,POINT (9.220127105712891 45.44087219238281),shop,clothes,shop,leisure
45.44107,9.220488,POINT (9.220487594604492 45.44107055664063),amenity,bar,amenityfood,food
45.441116,9.22058,POINT (9.220580101013184 45.44111633300781),shop,clothes,shop,leisure
45.4411,9.2206745,POINT (9.220674514770508 45.44110107421875),shop,hairdresser,shop,leisure
45.441467,9.220736,POINT (9.220735549926758 45.44146728515625),amenity,restaurant,amenityfood,food
45.441196,9.220222,POINT (9.220222473144531 45.44119644165039),shop,paint,shop,leisure
45.441753,9.221028,POINT (9.221028327941895 45.44175338745117),shop,mobile_phone,shop,leisure
45.441677,9.22182,POINT (9.221819877624512 45.44167709350586),shop,toys,shop,leisure
45.441628,9.221684,POINT (9.221684455871582 45.44162750244141),shop,clothes,shop,leisure
45.441643,9.221728,POINT (9.221728324890137 45.44164276123047),shop,stationery,shop,leisure
45.44149,9.223773,POINT (9.223773002624512 45.44149017333984),amenity,bar,amenityfood,food
45.45594,9.134326,POINT (9.134325981140137 45.45594024658203),shop,confectionery,shop,leisure
45.455994,9.134491,POINT (9.134490966796875 45.45599365234375),shop,hairdresser,shop,leisure
45.455933,9.134276,POINT (9.134276390075684 45.4559326171875),shop,florist,shop,leisure
45.455963,9.134393,POINT (9.134392738342285 45.45596313476563),amenity,cafe,amenityfood,food
45.456112,9.131949,POINT (9.131949424743652 45.45611190795898),shop,kiosk,shop,leisure
45.430393,9.116397,POINT (9.116396903991699 45.43039321899414),amenity,restaurant,amenityfood,food
45.431015,9.116279,POINT (9.116278648376465 45.43101501464844),amenity,restaurant,amenityfood,food
45.4404,9.220787,POINT (9.220787048339844 45.44039916992188),shop,tobacco,shop,leisure
45.432053,9.119601,POINT (9.119601249694824 45.43205261230469),leisure,sports_centre,leisure,leisure
45.436,9.12352,POINT (9.123519897460938 45.43600082397461),office,estate_agent,office,office
45.466934,9.181316,POINT (9.181316375732422 45.46693420410156),shop,kiosk,shop,leisure
45.419743,9.125733,POINT (9.125733375549316 45.41974258422852),office,company,office,office
45.416294,9.428797,POINT (9.428796768188477 45.41629409790039),leisure,playground,leisure,leisure
45.39731,9.146838,POINT (9.146838188171387 45.39730834960938),office,company,office,office
45.398037,9.146672,POINT (9.146672248840332 45.39803695678711),amenity,restaurant,amenityfood,food
45.39818,9.146913,POINT (9.146912574768066 45.39817810058594),amenity,cafe,amenityfood,food
45.397377,9.148324,POINT (9.148324012756348 45.39737701416016),office,office,office,office
45.39673,9.14879,POINT (9.14879035949707 45.396728515625),amenity,restaurant,amenityfood,food
45.39671,9.148677,POINT (9.148676872253418 45.39670944213867),amenity,cafe,amenityfood,food
45.546932,9.031109,POINT (9.031108856201172 45.54693222045898),shop,car,shop,leisure
45.56263,9.027183,POINT (9.027182579040527 45.56262969970703),office,company,office,office
45.56292,9.027462,POINT (9.027462005615234 45.56291961669922),office,company,office,office
45.563,9.027199,POINT (9.027198791503906 45.5629997253418),office,company,office,office
45.5479,9.039594,POINT (9.039593696594238 45.54790115356445),shop,car,shop,leisure
45.42406,9.203588,POINT (9.203587532043457 45.4240608215332),amenity,restaurant,amenityfood,food
45.424313,9.203529,POINT (9.203529357910156 45.42431259155273),amenity,restaurant,amenityfood,food
45.424477,9.203475,POINT (9.203474998474121 45.42447662353516),amenity,restaurant,amenityfood,food
45.45782,9.180736,POINT (9.18073558807373 45.45782089233398),amenity,pub,amenityfood,food
45.45742,9.420702,POINT (9.42070198059082 45.45742034912109),amenity,restaurant,amenityfood,food
45.49123,9.2842045,POINT (9.284204483032227 45.49123001098633),leisure,slipway,leisure,leisure
45.43716,9.183648,POINT (9.183648109436035 45.43716049194336),amenity,cafe,amenityfood,food
45.437023,9.185092,POINT (9.185091972351074 45.4370231628418),shop,supermarket,shop,leisure
45.436924,9.185327,POINT (9.18532657623291 45.43692398071289),shop,car_repair,shop,leisure
45.545033,9.002914,POINT (9.002914428710938 45.5450325012207),amenity,cafe,amenityfood,food
45.50015,9.129807,POINT (9.129807472229004 45.50014877319336),amenity,restaurant,amenityfood,food
45.50694,9.0857,POINT (9.085700035095215 45.50693893432617),leisure,playground,leisure,leisure
45.578903,8.9503145,POINT (8.950314521789551 45.57890319824219),amenity,restaurant,amenityfood,food
45.5442,9.003821,POINT (9.00382137298584 45.5442008972168),shop,massage,shop,leisure
45.57701,8.951822,POINT (8.951822280883789 45.57701110839844),amenity,fast_food,amenityfood,food
45.544426,9.004606,POINT (9.004606246948242 45.54442596435547),shop,car,shop,leisure
45.542778,9.012075,POINT (9.012075424194336 45.54277801513672),amenity,fast_food,amenityfood,food
45.499435,9.128694,POINT (9.128693580627441 45.49943542480469),shop,car_repair,shop,leisure
45.43503,9.17782,POINT (9.177820205688477 45.43503189086914),amenity,cafe,amenityfood,food
45.436073,9.174591,POINT (9.174591064453125 45.43607330322266),amenity,cafe,amenityfood,food
45.433712,9.17403,POINT (9.174030303955078 45.43371200561523),amenity,cafe,amenityfood,food
45.43352,9.174043,POINT (9.174042701721191 45.43352127075195),shop,car,shop,leisure
45.433037,9.174294,POINT (9.174294471740723 45.43303680419922),amenity,cafe,amenityfood,food
45.433846,9.177998,POINT (9.177997589111328 45.43384552001953),amenity,cafe,amenityfood,food
45.436016,9.181407,POINT (9.18140697479248 45.43601608276367),amenity,cafe,amenityfood,food
45.43463,9.183187,POINT (9.183186531066895 45.43463134765625),shop,supermarket,shop,leisure
45.407402,9.127403,POINT (9.127403259277344 45.40740203857422),shop,tyres,shop,leisure
45.40649,9.128639,POINT (9.128639221191406 45.40649032592773),leisure,playground,leisure,leisure
45.406605,9.1289215,POINT (9.128921508789063 45.4066047668457),amenity,restaurant,amenityfood,food
45.40634,9.129771,POINT (9.12977123260498 45.40634155273438),amenity,restaurant,amenityfood,food
45.405193,9.130119,POINT (9.130119323730469 45.40519332885742),amenity,cafe,amenityfood,food
45.40495,9.130328,POINT (9.130328178405762 45.40494918823242),shop,interior_decoration,shop,leisure
45.40401,9.131443,POINT (9.131443023681641 45.40401077270508),office,estate_agent,office,office
45.40386,9.13152,POINT (9.13152027130127 45.40385818481445),amenity,restaurant,amenityfood,food
45.40373,9.13176,POINT (9.131759643554688 45.40372848510742),amenity,bar,amenityfood,food
45.403667,9.131627,POINT (9.131627082824707 45.40366744995117),office,estate_agent,office,office
45.40421,9.131922,POINT (9.131921768188477 45.40420913696289),shop,hairdresser,shop,leisure
45.407375,9.130256,POINT (9.130255699157715 45.40737533569336),shop,laundry,shop,leisure
45.40744,9.130122,POINT (9.130122184753418 45.40744018554688),shop,greengrocer,shop,leisure
45.407158,9.130099,POINT (9.130099296569824 45.40715789794922),amenity,restaurant,amenityfood,food
45.4072,9.129978,POINT (9.129978179931641 45.40719985961914),shop,fabric,shop,leisure
45.407337,9.129722,POINT (9.129721641540527 45.4073371887207),shop,bakery,shop,leisure
45.398174,9.146193,POINT (9.14619255065918 45.39817428588867),amenity,restaurant,amenityfood,food
45.5639,9.055751,POINT (9.055750846862793 45.56389999389648),shop,supermarket,shop,leisure
45.545452,9.124248,POINT (9.124247550964355 45.54545211791992),leisure,sports_centre,leisure,leisure
45.541065,9.233718,POINT (9.233717918395996 45.54106521606445),shop,hairdresser,shop,leisure
45.54051,9.233371,POINT (9.233370780944824 45.54050827026367),amenity,cafe,amenityfood,food
45.54225,9.237359,POINT (9.237359046936035 45.54225158691406),amenity,cafe,amenityfood,food
45.54227,9.237318,POINT (9.23731803894043 45.54227066040039),shop,stationery,shop,leisure
45.539875,9.233254,POINT (9.233254432678223 45.53987503051758),shop,hairdresser,shop,leisure
45.54218,9.234179,POINT (9.23417854309082 45.54217910766602),shop,bakery,shop,leisure
45.539818,9.233228,POINT (9.233227729797363 45.53981781005859),amenity,cafe,amenityfood,food
45.540405,9.234691,POINT (9.23469066619873 45.5404052734375),amenity,restaurant,amenityfood,food
45.542362,9.234661,POINT (9.234661102294922 45.54236221313477),amenity,cafe,amenityfood,food
45.539974,9.233301,POINT (9.233301162719727 45.53997421264648),amenity,ice_cream,amenityfood,food
45.542404,9.237156,POINT (9.237155914306641 45.54240417480469),shop,clothes,shop,leisure
45.541313,9.236102,POINT (9.236102104187012 45.54131317138672),shop,hairdresser,shop,leisure
45.54257,9.234305,POINT (9.234305381774902 45.54256820678711),shop,car_repair,shop,leisure
45.542152,9.237574,POINT (9.237573623657227 45.54215240478516),shop,tyres,shop,leisure
45.540195,9.234259,POINT (9.234258651733398 45.54019546508789),amenity,restaurant,amenityfood,food
